%time,field.data
1636733162813651103,11
1636733162813780475,11
1636733162813886978,11
1636733162814017842,11
1636733162814148864,11
1636733162814264528,11
1636733162814394359,12
1636733162814524927,12
1636733162814656535,12
1636733162814795351,12
1636733162815052564,12
1636733162815186312,12
1636733162815313494,12
1636733162815450680,12
1636733162815596146,12
1636733162815727889,12
1636733162815864589,12
1636733162816001431,12
1636733162816132787,13
1636733162816267301,13
1636733162816398341,13
1636733162816529203,13
1636733162816662099,13
1636733162816797633,13
1636733162816932669,13
1636733162817064737,13
1636733162817198253,13
1636733162817329756,13
1636733162817461037,13
1636733162817592009,13
1636733162817724798,14
1636733162817857880,14
1636733162817993939,14
1636733162818125892,14
1636733162818264225,14
1636733162818397292,14
1636733162818534391,14
1636733162818665414,14
1636733162818807432,14
1636733162818938409,14
1636733162819070280,14
1636733162819198633,14
1636733162819331818,15
1636733162819464611,15
1636733162819607813,15
1636733162819744120,15
1636733162819874470,15
1636733162820009348,15
1636733162820142016,15
1636733162820276017,15
1636733162820439018,15
1636733162820581850,15
1636733162820727861,15
1636733162820866490,15
1636733162820982200,16
1636733162821117722,16
1636733162821257755,16
1636733162821392150,16
1636733162821530373,16
1636733162821665519,16
1636733162821804117,16
1636733162821937293,16
1636733162822057703,16
1636733162822171139,16
1636733162822302153,16
1636733162822422805,16
1636734010648235075,SP1
1636734010649327749,SP1
1636734010649947173,SP1
1636734010650714823,SP1
1636734010651511019,SP1
1636734010652359655,SP1
1636734010652899029,SP1
1636734010653366369,SP1
1636734010653855977,SP1
1636734010654357938,SP1
1636734010654827250,SP1
1636734010655291835,SP2
1636734010655776219,SP2
1636734010656239420,SP2
1636734010656685738,SP2
1636734010657122143,SP2
1636734010657550413,SP2
1636734010657855439,SP2
1636734010658259218,SP2
1636734010658619289,SP2
1636734010658951720,SP2
1636734010659257784,SP2
1636734010659782040,SP3
1636734010660082330,SP3
1636734010660412544,SP3
1636734010660729763,SP3
1636734010661066450,SP3
1636734010661790826,SP3
1636734010662100138,SP3
1636734010662397367,SP3
1636734010662678227,SP3
1636734010662947077,SP3
1636734010663219024,SP3
1636734010663473426,SP4
1636734010663763783,SP4
1636734010664036599,SP4
1636734010672710632,SP4
1636734010672942145,SP4
1636734010673156053,SP4
1636734010673399911,SP4
1636734010673642757,SP4
1636734010673858295,SP4
1636734010674149578,SP4
1636734010674377727,SP4
1636734010674602869,SP5
1636734010674822187,SP5
1636734010675061620,SP5
1636734010675294887,SP5
1636734010675509959,SP5
1636734010675740739,SP5
1636734010675981629,SP5
1636734010676318039,SP5
1636734010676840533,SP5
1636734010677086690,SP5
1636734010677323435,SP5
1636734010677530684,SP6
1636734010677730442,SP6
1636734010677931186,SP6
1636734010678137401,SP6
1636734010678339267,SP6
1636734010678538863,SP6
1636734010678741364,SP6
1636734010679152128,SP6
1636734010679431621,SP6
1636734010679641352,SP6
1636734010679845544,SP6
1636734010680060474,SP7
1636734010680253780,SP7
1636734010680449611,SP7
1636734010680646769,SP7
1636734010680851107,SP7
1636734010681055536,SP7
1636734010681263600,SP7
1636734010681463112,SP7
1636734010681666693,SP7
1636734010681868467,SP7
1636734010682136765,SP7
1636734010682353921,SP8
1636734010682531156,SP8
1636734010682676515,SP8
1636734010682851332,SP8
1636734010683028119,SP8
1636734010683205798,SP8
1636734010683387025,SP8
1636734010683561919,SP8
1636734010683788770,SP8
1636734010683966852,SP8
1636734010684139933,SP8
1636734010684315395,SP9
1636734010684496216,SP9
1636734010684671513,SP9
1636734010684843408,SP9
1636734010685008351,SP9
1636734010685157756,SP9
1636734010685332199,SP9
1636734010685509636,SP9
1636734010685684203,SP9
1636734010685849380,SP9
1636734010686025196,SP9
1636734010686185701,SP10
1636734010686355584,SP10
1636734010686511632,SP10
1636734010686670703,SP10
1636734010686842031,SP10
1636734010687017119,SP10
1636734010687190246,SP10
1636734010687364091,SP10
1636734010687530237,SP10
1636734010687663226,SP10
1636734010687797937,SP10
1636734010687930575,SP11
1636734010688056641,SP11
1636734010688192461,SP11
1636734010688313188,SP11
1636734010688451207,SP11
1636734010688578562,SP11
1636734010688712297,SP11
1636734010688840455,SP11
1636734010688975161,SP11
1636734010689109114,SP11
1636734010689239320,SP11
1636734010689366118,SP12
1636734010689506395,SP12
1636734010689644896,SP12
1636734010689785046,SP12
1636734010689920293,SP12
1636734010690092468,SP12
1636734010690228486,SP12
1636734010690347379,SP12
1636734010690480036,SP12
1636734010690610521,SP12
1636734010690746179,SP12
