%time,field.data
1636376082296113152,SP10
1636376082296242234,SP11
1636376082296364808,SP12
1636376082296498788,1
1636376082296642466,2
1636376082296780042,3
1636376082296916394,4
1636376082297048508,5
1636376082297179772,6
1636376082297313991,7
1636376082297447766,8
1636376082297579879,9
1636376082297715312,10
1636376082297847515,11
1636376082297981648,12
1636376082298111406,13
1636376082298246961,14
1636376082298381724,15
1636376082298513584,16
1636376082298646787,SP1
1636376082298784296,SP2
1636376082298920953,SP3
1636376082299055245,SP4
1636376082299184761,SP5
1636376082299306962,SP7
1636376082299434433,SP8
1636376082299736159,SP9
1636376082299897974,SP10
1636376082300057977,SP11
1636376082300213707,SP12
1636376082300378785,1
1636376082300543183,2
1636376082300690872,3
1636376082300841777,4
1636376082301001261,5
1636376082301116193,6
1636376082301258116,7
1636376082301397343,8
1636376082301538860,9
1636376082301706607,10
1636376082301850115,11
1636376082302010431,12
1636376082302161148,13
1636376082302321693,14
1636376082302485746,15
1636376082302643078,16
1636376082302795078,SP1
1636376082302914845,SP2
1636376082303053569,SP3
1636376082303201047,SP4
1636376082303359717,SP5
1636376082303500075,SP6
1636376082303666533,SP8
1636376082303825187,SP9
1636376082303979859,SP10
1636376082304115177,SP11
1636376082304237846,SP12
1636376082304360913,1
1636376082304491186,2
1636376082304637724,3
1636376082304775706,4
1636376082304915795,5
1636376082305043097,6
1636376082305175261,7
1636376082305314545,8
1636376082305443231,9
1636376082305561640,10
1636376082305685985,11
1636376082305845658,12
1636376082306004707,13
1636376082306159747,14
1636376082306325024,15
1636376082306478487,16
1636376082306653967,SP1
1636376082306805176,SP2
1636376082306988617,SP3
1636376082307164082,SP4
1636376082307349520,SP5
1636376082312694273,SP6
1636376082312819027,SP7
1636376082312951162,SP9
1636376082313067944,SP10
1636376082313208429,SP11
1636376082313347395,SP12
1636376082313471776,1
1636376082313599567,2
1636376082313722309,3
1636376082313847405,4
1636376082313966785,5
1636376082314090650,6
1636376082314232351,7
1636376082314370932,8
1636376082314494553,9
1636376082314602334,10
1636376082314734615,11
1636376082314870483,12
1636376082315006740,13
1636376082315136924,14
1636376082315268463,15
1636376082315403825,16
1636376082315551262,SP1
1636376082315709126,SP2
1636376082315844974,SP3
1636376082315982955,SP4
1636376082316110242,SP5
1636376082316236689,SP6
1636376082316368100,SP7
1636376082316504700,SP8
1636376082316636934,SP10
1636376082316741676,SP11
1636376082316874629,SP12
1636376082316976514,1
1636376082317111327,2
1636376082317247874,3
1636376082317382373,4
1636376082317519254,5
1636376082317634335,6
1636376082317769844,7
1636376082317904481,8
1636376082318035839,9
1636376082318171136,10
1636376082318311059,11
1636376082318435956,12
1636376082318573358,13
1636376082318686081,14
1636376082318814383,15
1636376082318944715,16
1636376082319079681,SP1
1636376082319214878,SP2
1636376082319352129,SP3
1636376082319481088,SP4
1636376082319621682,SP5
1636376082319748319,SP6
1636376082319879563,SP7
1636376082320009672,SP8
1636376082320133970,SP9
1636376082320262729,SP11
1636376082320382059,SP12
1636376082320493158,1
1636376082320630916,2
1636376082320768890,3
1636376082320904016,4
1636376082321041287,5
1636376082321169931,6
1636376082321304631,7
1636376082321408182,8
1636376082321542121,9
1636376082321671036,10
1636376082321798590,11
1636376082321927329,12
1636376082322055947,13
1636376082322191126,14
1636376082322322439,15
1636376082322456136,16
1636376082322586388,SP1
1636376082322722913,SP2
1636376082322859182,SP3
1636376082322969223,SP4
1636376082323145877,SP5
1636376082323346113,SP6
1636376082323519324,SP7
1636376082323659198,SP8
1636376082323785959,SP9
1636376082323914104,SP10
1636376082324046432,SP12
1636376082324169136,1
1636376082324291720,2
1636376082324428841,3
1636376082324564466,4
1636376082324679902,5
1636376082324811098,6
1636376082324937062,7
1636376082325062482,8
1636376082325192619,9
1636376082325317066,10
1636376082325439710,11
1636376082325573884,12
1636376082325700389,13
1636376082325810835,14
1636376082325938263,15
1636376082326055617,16
1636376082326184019,SP1
1636376082326319958,SP2
1636376082326454854,SP3
1636376082326573787,SP4
1636376082326709155,SP5
1636376082327419464,SP6
1636376082327561395,SP7
1636376082327705210,SP8
1636376082327837932,SP9
1636376082327961661,SP10
1636376082328086397,SP11
1636376082328206496,1
1636376082328340777,2
1636376082328472797,3
1636376082328606085,4
1636376082328738153,5
1636376082328865115,6
1636376082328995223,7
1636376082329130206,8
1636376082329262577,9
1636376082329390651,10
1636376082329523587,11
1636376082329652605,12
1636376082329786000,13
1636376082329915966,14
1636376082330044838,15
1636376082330171352,16
1636376082330298895,SP1
1636376082330427492,SP2
1636376082330558434,SP3
1636376082330690236,SP4
1636376082330823207,SP5
1636376082330955821,SP6
1636376082331086063,SP7
1636376082331218539,SP8
1636376082331352708,SP9
1636376082331501541,SP10
1636376082331646147,SP11
1636376082331781935,SP12
1636376082331917779,2
1636376082332044345,3
1636376082332154165,4
1636376082332282553,5
1636376082332401307,6
1636376082332535115,7
1636376082332665211,8
1636376082332779163,9
1636376082332909605,10
1636376082333044504,11
1636376082333181650,12
1636376082333306874,13
1636376082333447912,14
1636376082333586364,15
1636376082333707562,16
1636376082333842790,SP1
1636376082333960776,SP2
1636376082334093591,SP3
1636376082334223452,SP4
1636376082334344557,SP5
1636376082334476595,SP6
1636376082334609567,SP7
1636376082334737288,SP8
1636376082334873906,SP9
1636376082335009035,SP10
1636376082335143032,SP11
1636376082335271233,SP12
1636376082335405076,1
1636376082335538366,3
1636376082335691856,4
1636376082335823619,5
1636376082335952056,6
1636376082336084788,7
1636376082336218399,8
1636376082336345500,9
1636376082336474179,10
1636376082336607543,11
1636376082336740664,12
1636376082336870076,13
1636376082337001005,14
1636376082337140912,15
1636376082337299447,16
1636376082337457574,SP1
1636376082337619654,SP2
1636376082337777541,SP3
1636376082337934993,SP4
1636376082338077990,SP5
1636376082338218897,SP6
1636376082338361487,SP7
1636376082338518369,SP8
1636376082338664111,SP9
1636376082338797222,SP10
1636376082338946784,SP11
1636376082339109383,SP12
1636376082339275387,1
1636376082339434842,2
1636376082339579398,4
1636376082339708081,5
1636376082339866616,6
1636376082340024701,7
1636376082340196158,8
1636376082340361159,9
1636376082340518794,10
1636376082340673381,11
1636376082340809663,12
1636376082340963318,13
1636376082341105988,14
1636376082341266172,15
1636376082341417263,16
1636376082341580185,SP1
1636376082341722159,SP2
1636376082341882734,SP3
1636376082342013343,SP4
1636376082342147281,SP5
1636376082342261180,SP6
1636376082342390341,SP7
1636376082342520721,SP8
1636376082342651049,SP9
1636376082342786671,SP10
1636376082342915077,SP11
1636376082343039048,SP12
1636376082343164603,1
1636376082343291254,2
1636376082343412972,3
1636376082343538238,5
1636376082343675897,6
1636376082343800905,7
1636376082343927857,8
1636376082344053618,9
1636376082344175782,10
1636376082344300489,11
1636376082344421502,12
1636376082344547743,13
1636376082344674903,14
1636376082344802867,15
1636376082344928877,16
1636376082354781902,SP1
1636376082354934495,SP2
1636376082355092404,SP3
1636376082355248777,SP4
1636376082355409252,SP5
1636376082355534246,SP6
1636376082355675130,SP7
1636376082355812914,SP8
1636376082355955412,SP9
1636376082356094433,SP10
1636376082356243096,SP11
1636376082356402861,SP12
1636376082356541263,1
1636376082356661906,2
1636376082356806058,3
1636376082356968204,4
1636376082357109976,6
1636376082357235333,7
1636376082357368235,8
1636376082357500471,9
1636376082357630630,10
1636376082357785457,11
1636376082357931422,12
1636376082358083266,13
1636376082358235259,14
1636376082358383968,15
1636376082358525018,16
1636376082358679432,SP1
1636376082358819258,SP2
1636376082358973037,SP3
1636376082359098836,SP4
1636376082359228385,SP5
1636376082359376868,SP6
1636376082359533510,SP7
1636376082359700677,SP8
1636376082359818229,SP9
1636376082359922353,SP10
1636376082360026454,SP11
1636376082360159381,SP12
1636376082360292900,1
1636376082360414758,2
1636376082360542223,3
1636376082360673044,4
1636376082360798491,5
1636376082360923767,7
1636376082361044784,8
1636376082361173045,9
1636376082361306528,10
1636376082361432457,11
1636376082361554475,12
1636376082361675867,13
1636376082361809382,14
1636376082361939853,15
1636376082362059327,16
1636376082362195182,SP1
1636376082362330076,SP2
1636376082362463384,SP3
1636376082362598136,SP4
1636376082362726340,SP5
1636376082362858480,SP6
1636376082362985756,SP7
1636376082363121808,SP8
1636376082363256402,SP9
1636376082363375663,SP10
1636376082363530045,SP11
1636376082363675474,SP12
1636376082363811228,1
1636376082363942938,2
1636376082364074635,3
1636376082364184262,4
1636376082364316230,5
1636376082364445948,6
1636376082364565822,8
1636376082364694387,9
1636376082364825511,10
1636376082364963843,11
1636376082365094093,12
1636376082365219257,13
1636376082365356157,14
1636376082365489691,15
1636376082365612378,16
1636376082365746012,SP1
1636376082365872680,SP2
1636376082366001464,SP3
1636376082366132680,SP4
1636376082366267698,SP5
1636376082366399210,SP6
1636376082366530885,SP7
1636376082366662058,SP8
1636376082366790961,SP9
1636376082366928758,SP10
1636376082367064475,SP11
1636376082367194541,SP12
1636376082367328097,1
1636376082367458953,2
1636376082367594974,3
1636376082367728658,4
1636376082367867886,5
1636376082368000855,6
1636376082368120988,7
1636376082368253262,9
1636376082368384044,10
1636376082368514938,11
1636376082368647811,12
1636376082368777321,13
1636376082368908435,14
1636376082369038222,15
1636376082369169435,16
1636376082369303164,SP1
1636376082369428809,SP2
1636376082369557485,SP3
1636376082369684214,SP4
1636376082369804101,SP5
1636376082369935540,SP6
1636376082370065458,SP7
1636376082370196358,SP8
1636376082370327212,SP9
1636376082370462535,SP10
1636376082370594401,SP11
1636376082370725566,SP12
1636376082370858625,1
1636376082370985041,2
1636376082371087350,3
1636376082371195516,4
1636376082371331462,5
1636376082371488273,6
1636376082371631655,7
1636376082371768969,8
1636376082371901359,10
1636376082372034448,11
1636376082372168226,12
1636376082372300995,13
1636376082372430417,14
1636376082372563945,15
1636376082372692426,16
1636376082372826717,SP1
1636376082372959367,SP2
1636376082373087024,SP3
1636376082373214294,SP4
1636376082373347370,SP5
1636376082373479801,SP6
1636376082373611309,SP7
1636376082373743540,SP8
1636376082373871668,SP9
1636376082374005973,SP10
1636376082374134585,SP11
1636376082374268485,SP12
1636376082374395422,1
1636376082374534406,2
1636376082374667200,3
1636376082374796612,4
1636376082374929951,5
1636376082375061621,6
1636376082375194224,7
1636376082375329725,8
1636376082375459775,9
1636376082375599100,11
1636376082375729273,12
1636376082375867708,13
1636376082375998095,14
1636376082376126460,15
1636376082376255363,16
1636376082376387018,SP1
1636376082376519454,SP2
1636376082376654739,SP3
1636376082376788112,SP4
1636376082376914106,SP5
1636376082377041566,SP6
1636376082377174259,SP7
1636376082377306258,SP8
1636376082377435244,SP9
1636376082377567543,SP10
1636376082377696909,SP11
1636376082377831295,SP12
1636376082377963018,1
1636376082378098556,2
1636376082378234500,3
1636376082378367464,4
1636376082378498362,5
1636376082378626097,6
1636376082378758266,7
1636376082379483596,8
1636376082379661010,9
1636376082379808413,10
1636376082379945565,12
1636376082380092811,13
1636376082380253906,14
1636376082380412138,15
1636376082380557014,16
1636376082380704295,SP1
1636376082380851502,SP2
1636376082380986165,SP3
1636376082381116158,SP4
1636376082381246382,SP5
1636376082381373063,SP6
1636376082381505078,SP7
1636376082381634923,SP8
1636376082381766706,SP9
1636376082381899174,SP10
1636376082382029508,SP11
1636376082382163385,SP12
1636376082382290305,1
1636376082382427035,2
1636376082382562010,3
1636376082382696132,4
1636376082382826950,5
1636376082382955078,6
1636376082383087155,7
1636376082383214319,8
1636376082383346415,9
1636376082383479502,10
1636376082383616378,11
1636376082383743999,13
1636376082383877723,14
1636376082384019080,15
1636376082384148449,16
1636376082384279104,SP1
1636376082384404859,SP2
1636376082384533235,SP3
1636376082384633057,SP4
1636376082384736110,SP5
1636376082384867965,SP6
1636376082384987972,SP7
1636376082385114167,SP8
1636376082385236115,SP9
1636376082385362817,SP10
1636376082385486374,SP11
1636376082385611814,SP12
1636376082385734960,1
1636376082385864291,2
1636376082385991506,3
1636376082386114805,4
1636376082386241844,5
1636376082386369937,6
1636376082386494946,7
1636376082386624248,8
1636376082386746843,9
1636376082386873941,10
1636376082386995762,11
1636376082387124090,12
1636376082396442996,14
1636376082396557052,15
1636376082396694251,16
1636376082396820981,SP1
1636376082396933020,SP2
1636376082397035142,SP3
1636376082397146511,SP4
1636376082397280107,SP5
1636376082397409099,SP6
1636376082397519325,SP7
1636376082397654566,SP8
1636376082397764590,SP9
1636376082397874170,SP10
1636376082397992966,SP11
1636376082398115755,SP12
1636376082398241560,1
1636376082398350602,2
1636376082398485671,3
1636376082398613870,4
1636376082398746871,5
1636376082398865303,6
1636376082398991830,7
1636376082399123402,8
1636376082399245766,9
1636376082399365163,10
1636376082399488167,11
1636376082399627801,12
1636376082399738246,13
1636376082399867005,15
1636376082399993913,16
1636376082400130379,SP1
1636376082400257176,SP2
1636376082400387734,SP3
1636376082400505322,SP4
1636376082400640848,SP5
1636376082400762033,SP6
1636376082400898050,SP7
1636376082401014523,SP8
1636376082401135682,SP9
1636376082401253129,SP10
1636376082401380853,SP11
1636376082401488663,SP12
1636376082401608237,1
1636376082401724036,2
1636376082401855462,3
1636376082401985760,4
1636376082402111307,5
1636376082402236004,6
1636376082402370317,7
1636376082402494043,8
1636376082402617878,9
1636376082402752070,10
1636376082402879689,11
1636376082402995160,12
1636376082403124122,13
1636376082403235840,14
1636376082403358148,16
1636376082403496814,SP1
1636376082403692441,SP2
1636376082403844384,SP3
1636376082403972853,SP4
1636376082404108433,SP5
1636376082404236741,SP6
1636376082404374410,SP7
1636376082404500781,SP8
1636376082404632680,SP9
1636376082404764604,SP10
1636376082404894905,SP11
1636376082405020897,SP12
1636376082405148382,1
1636376082405272195,2
1636376082405388126,3
1636376082405519845,4
1636376082405649291,5
1636376082405780396,6
1636376082405914555,7
1636376082406041463,8
1636376082406170204,9
1636376082406284739,10
1636376082406411446,11
1636376082406516868,12
1636376082406646516,13
1636376082406778457,14
1636376082406903878,15
