%time,field.data
1636477254882719207,10
1636477254882846060,11
1636477254882981565,12
1636477254883110554,13
1636477254883248145,14
1636477254883379510,15
1636477254883520363,16
1636477254883667045,SP1
1636477254883804738,SP2
1636477254883945007,SP3
1636477254884083149,SP4
1636477254884211588,SP5
1636477254884340966,SP6
1636477254884469749,SP7
1636477254884608321,SP8
1636477254884740706,SP9
1636477254884872965,SP11
1636477254885005375,SP12
1636477254885142764,1
1636477254885286062,2
1636477254885424916,3
1636477254885556044,4
1636477254885687943,5
1636477254885824037,6
1636477254885957162,7
1636477254886094206,8
1636477254886228518,9
1636477254886361787,10
1636477254886492196,11
1636477254886619680,12
1636477254886752915,13
1636477254886888726,14
1636477254887021116,15
1636477254887164815,16
1636477254887297115,SP1
1636477254887434925,SP2
1636477254887566226,SP3
1636477254887714915,SP4
1636477254887851301,SP5
1636477254887985594,SP6
1636477254888119638,SP7
1636477254888244654,SP8
1636477254888407199,SP9
1636477254888521659,SP10
1636477254888661309,SP12
1636477254888793111,1
1636477254888923929,2
1636477254889047068,3
1636477254889181116,4
1636477254889318375,5
1636477254889452854,6
1636477254889598717,7
1636477254889735166,8
1636477254889875623,9
1636477254890009839,10
1636477254890143809,11
1636477254890281070,12
1636477254890413526,13
1636477254890545143,14
1636477254890677286,15
1636477254890806072,16
1636477254890943060,SP1
1636477254891081365,SP2
1636477254891213686,SP3
1636477254891354221,SP4
1636477254892076555,SP5
1636477254892220097,SP6
1636477254892355164,SP7
1636477254892490851,SP8
1636477254892621330,SP9
1636477254892756461,SP10
1636477254892886239,SP11
1636477254893017942,1
1636477254893159968,2
1636477254893299784,3
1636477254893439037,4
1636477254893564482,5
1636477254893702199,6
1636477254893829450,7
1636477254893963696,8
1636477254894094263,9
1636477254894229884,10
1636477254894364223,11
1636477254894492498,12
1636477254894621677,13
1636477254894743218,14
1636477254894865267,15
1636477254894993326,16
1636477254895111402,SP1
1636477254895241762,SP2
1636477254895355208,SP3
1636477254895469459,SP4
1636477254895619293,SP5
1636477254895757950,SP6
1636477254895878473,SP7
1636477254896005515,SP8
1636477254896129943,SP9
1636477254896243622,SP10
1636477254896384795,SP11
1636477254896529377,SP12
1636477254896671164,2
1636477254896805236,3
1636477254896933759,4
1636477254897053467,5
1636477254897179040,6
1636477254897306476,7
1636477254897434602,8
1636477254897540754,9
1636477254897669273,10
1636477254897806572,11
1636477254897935010,12
1636477254898068268,13
1636477254898191780,14
1636477254898323940,15
1636477254898454595,16
1636477254898590368,SP1
1636477254898720078,SP2
1636477254898850413,SP3
1636477254898977607,SP4
1636477254899110851,SP5
1636477254899244966,SP6
1636477254899375426,SP7
1636477254899502643,SP8
1636477254899644300,SP9
1636477254899779565,SP10
1636477254899904871,SP11
1636477254900040315,SP12
1636477254900162024,1
1636477254900281274,3
1636477254900389622,4
1636477254900517532,5
1636477254900642860,6
1636477254900779980,7
1636477254900904416,8
1636477254901031939,9
1636477254901165432,10
1636477254901281751,11
1636477254901416586,12
1636477254901539820,13
1636477254901664202,14
1636477254901796832,15
1636477254901931415,16
1636477254902066647,SP1
1636477254902195887,SP2
1636477254902329161,SP3
1636477254902458964,SP4
1636477254902596256,SP5
1636477254902732786,SP6
1636477254902863855,SP7
1636477254902995406,SP8
1636477254903128897,SP9
1636477254903258698,SP10
1636477254903394754,SP11
1636477254903532182,SP12
1636477254903677422,1
1636477254903809008,2
1636477254903940681,4
1636477254904069643,5
1636477254904202571,6
1636477254904330550,7
1636477254904489377,8
1636477254904621885,9
1636477254904753430,10
1636477254904880313,11
1636477254905011919,12
1636477254905144768,13
1636477254905272192,14
1636477254905402475,15
1636477254905534344,16
1636477254905661664,SP1
1636477254905791477,SP2
1636477254905920803,SP3
1636477254906046121,SP4
1636477254906175174,SP5
1636477254906300469,SP6
1636477254906431222,SP7
1636477254906563324,SP8
1636477254906689570,SP9
1636477254906818840,SP10
1636477254906944894,SP11
1636477254907076201,SP12
1636477254907205993,1
1636477254907336143,2
1636477254907461087,3
1636477254917184994,5
1636477254917302012,6
1636477254917438685,7
1636477254917555830,8
1636477254917676205,9
1636477254917811536,10
1636477254917923257,11
1636477254918048124,12
1636477254918171886,13
1636477254918284490,14
1636477254918415812,15
1636477254918546355,16
1636477254918678769,SP1
1636477254918813785,SP2
1636477254918944319,SP3
1636477254919064870,SP4
1636477254919183855,SP5
1636477254919286734,SP6
1636477254919391388,SP7
1636477254919527575,SP8
1636477254919656172,SP9
1636477254919787837,SP10
1636477254919916373,SP11
1636477254920037040,SP12
1636477254920164981,1
1636477254920286561,2
1636477254920434297,3
1636477254920559883,4
1636477254920693820,6
1636477254920823974,7
1636477254920958164,8
1636477254921095101,9
1636477254921227243,10
1636477254921359737,11
1636477254921476732,12
1636477254921610155,13
1636477254921734895,14
1636477254921871380,15
1636477254922005766,16
1636477254922136950,SP1
1636477254922273110,SP2
1636477254922408616,SP3
1636477254922546988,SP4
1636477254922679209,SP5
1636477254922815242,SP6
1636477254922942443,SP7
1636477254923060950,SP8
1636477254923199115,SP9
1636477254923331437,SP10
1636477254923466790,SP11
1636477254923612196,SP12
1636477254923735268,1
1636477254923864601,2
1636477254924001268,3
1636477254924135427,4
1636477254924267375,5
1636477254924389400,7
1636477254924519650,8
1636477254924653001,9
1636477254924781510,10
1636477254924915670,11
1636477254925047352,12
1636477254925177416,13
1636477254925312072,14
1636477254925447055,15
1636477254925578971,16
1636477254925717673,SP1
1636477254925857622,SP2
1636477254925996562,SP3
1636477254926135726,SP4
1636477254926267582,SP5
1636477254926407657,SP6
1636477254926539376,SP7
1636477254926682051,SP8
1636477254926822090,SP9
1636477254926959960,SP10
1636477254927096861,SP11
1636477254927234541,SP12
1636477254927367855,1
1636477254927503450,2
1636477254927665979,3
1636477254927801894,4
1636477254927939374,5
1636477254928070990,6
1636477254928204003,8
1636477254928354188,9
1636477254928500166,10
1636477254928631507,11
1636477254928764846,12
1636477254928896870,13
1636477254929033171,14
1636477254929171864,15
1636477254929308542,16
1636477254929442931,SP1
1636477254929573119,SP2
1636477254929703859,SP3
1636477254929835345,SP4
1636477254929972437,SP5
1636477254930106478,SP6
1636477254930237607,SP7
1636477254930366352,SP8
1636477254930501590,SP9
1636477254930639205,SP10
1636477254930773155,SP11
1636477254930909941,SP12
1636477254931049779,1
1636477254931178638,2
1636477254931300129,3
1636477254931411185,4
1636477254931542352,5
1636477254931667107,6
1636477254931802665,7
1636477254931935753,9
1636477254932062496,10
1636477254932188423,11
1636477254932320018,12
1636477254932438985,13
1636477254932565715,14
1636477254932702771,15
1636477254932839117,16
1636477254932967527,SP1
1636477254933098284,SP2
1636477254933226182,SP3
1636477254933354671,SP4
1636477254933491829,SP5
1636477254933623940,SP6
1636477254933760584,SP7
1636477254933889163,SP8
1636477254934022839,SP9
1636477254934153864,SP10
1636477254934287949,SP11
1636477254934416531,SP12
1636477254934543710,1
1636477254934681379,2
1636477254934811314,3
1636477254934946381,4
1636477254935083141,5
1636477254935218506,6
1636477254935355683,7
1636477254935491974,8
1636477254935633007,10
1636477254935762348,11
1636477254935898695,12
1636477254936034180,13
1636477254936161102,14
1636477254936295342,15
1636477254936457807,16
1636477254936596137,SP1
1636477254936727279,SP2
1636477254936861877,SP3
1636477254936991971,SP4
1636477254937124757,SP5
1636477254937256647,SP6
1636477254937392558,SP7
1636477254937523803,SP8
1636477254937657685,SP9
1636477254937789838,SP10
1636477254937929018,SP11
1636477254938062492,SP12
1636477254938201404,1
1636477254938337511,2
1636477254938470541,3
1636477254938607570,4
1636477254938737913,5
1636477254938874024,6
1636477254939010309,7
1636477254939145576,8
1636477254939274505,9
1636477254939405889,11
1636477254939541033,12
1636477254939688396,13
1636477254939820688,14
1636477254939951810,15
1636477254940088172,16
1636477254940220620,SP1
1636477254940355654,SP2
1636477254940491380,SP3
1636477254940621148,SP4
1636477254940755589,SP5
1636477254940885946,SP6
1636477254941020575,SP7
1636477254941154274,SP8
1636477254941290429,SP9
1636477254941417635,SP10
1636477254941552442,SP11
1636477254941682214,SP12
1636477254941794644,1
1636477254941933865,2
1636477254942070780,3
1636477254942205867,4
1636477254942918990,5
1636477254943058174,6
1636477254943189627,7
1636477254943324962,8
1636477254943455635,9
1636477254943598954,10
1636477254943731105,12
1636477254943864909,13
1636477254943994193,14
1636477254944109082,15
1636477254944238288,16
1636477254944383385,SP1
1636477254944524392,SP2
1636477254944660839,SP3
1636477254944795886,SP4
1636477254944934473,SP5
1636477254945064670,SP6
1636477254945195251,SP7
1636477254945333672,SP8
1636477254945467859,SP9
1636477254945601841,SP10
1636477254945735059,SP11
1636477254945867141,SP12
1636477254945998063,1
1636477254946137755,2
1636477254946275009,3
1636477254946411078,4
1636477254946547535,5
1636477254946673988,6
1636477254946801842,7
1636477254946933716,8
1636477254947055871,9
1636477254947179078,10
1636477254947293185,11
1636477254947422563,13
1636477254947553778,14
1636477254947690414,15
1636477254947808399,16
1636477254947926303,SP1
1636477254948048757,SP2
1636477254948173951,SP3
1636477254948303314,SP4
1636477254948434050,SP5
1636477254948561084,SP6
1636477254948692015,SP7
1636477254948820367,SP8
1636477254948945061,SP9
1636477254949074358,SP10
1636477254949191153,SP11
1636477254949322172,SP12
1636477254949439595,1
1636477254959296962,2
1636477254959437172,3
1636477254959591917,4
1636477254959733390,5
1636477254959860247,6
1636477254959996144,7
1636477254960130723,8
1636477254960263869,9
1636477254960426561,10
1636477254960562353,11
1636477254960702865,12
1636477254960821291,14
1636477254960952229,15
1636477254961082316,16
1636477254961201951,SP1
1636477254961340777,SP2
1636477254961452247,SP3
1636477254961600219,SP4
1636477254961793624,SP5
1636477254961935960,SP6
1636477254962107679,SP7
1636477254962292184,SP8
1636477254962496591,SP9
1636477254962690567,SP10
1636477254962877597,SP11
1636477254963066788,SP12
1636477254963253510,1
1636477254963446049,2
1636477254963657780,3
1636477254963844576,4
1636477254964033513,5
1636477254964225300,6
1636477254964384989,7
1636477254964569803,8
1636477254964765639,9
1636477254964953479,10
1636477254965142953,11
1636477254965326825,12
1636477254965512484,13
1636477254965693571,15
1636477254965886644,16
1636477254966068489,SP1
1636477254966209518,SP2
1636477254966343722,SP3
1636477254966483108,SP4
1636477254966618347,SP5
1636477254966762882,SP6
1636477254966897347,SP7
1636477254967043306,SP8
1636477254967238930,SP9
1636477254967432311,SP10
1636477254967645805,SP11
1636477254967840398,SP12
1636477254967981310,1
1636477254968114351,2
1636477254968252983,3
1636477254968390528,4
1636477254968506659,5
1636477254968645677,6
1636477254968796849,7
1636477254968936797,8
1636477254969073081,9
1636477254969207091,10
1636477254969333876,11
1636477254969469062,12
1636477254969600254,13
1636477254969728431,14
1636477254969865009,16
1636477254969989685,SP1
1636477254970097675,SP2
1636477254970232386,SP3
1636477254970367270,SP4
1636477254970502633,SP5
1636477254970641062,SP6
1636477254970777850,SP7
1636477254970908774,SP8
1636477254971043518,SP9
1636477254971178946,SP10
1636477254971308252,SP11
1636477254971436489,SP12
1636477254971567434,1
1636477254971719521,2
1636477254971845664,3
1636477254971950059,4
1636477254972086237,5
1636477254972223270,6
1636477254972352685,7
1636477254972489595,8
1636477254972618590,9
1636477254972748787,10
1636477254972886260,11
1636477254973025618,12
1636477254973151345,13
1636477254973279855,14
1636477254973409728,15
